country,year,gov_left_right,gov_eu_position,any_lr_imputed,any_eu_imputed,election_year
ES,2015,7.5969,7.7368,FALSE,FALSE,1
ES,2016,7.5969,7.736799999999999,FALSE,FALSE,1
ES,2017,7.5969,7.736799999999999,FALSE,FALSE,0
ES,2018,3.7377,9.129,FALSE,FALSE,0
ES,2019,3.7377,9.129,FALSE,FALSE,1
ES,2020,3.5676279069767443,8.72232558139535,FALSE,FALSE,0
ES,2021,3.5676279069767443,8.72232558139535,FALSE,FALSE,0
ES,2022,3.5676279069767443,8.72232558139535,FALSE,FALSE,0
ES,2023,3.5676279069767443,8.72232558139535,FALSE,FALSE,0
NO,1995,3.3706,8.2933,FALSE,FALSE,0
NO,1996,3.3706,8.2933,FALSE,FALSE,0
NO,1997,5.43789761904762,2.4770261904761903,FALSE,FALSE,1
NO,1998,5.43789761904762,2.4770261904761903,FALSE,FALSE,0
NO,1999,5.43789761904762,2.4770261904761903,FALSE,FALSE,0
NO,2000,3.3706,8.2933,FALSE,FALSE,0
NO,2001,7.083964516129033,7.058725806451613,FALSE,FALSE,1
NO,2002,7.083964516129033,7.058725806451613,FALSE,FALSE,0
NO,2003,7.083964516129033,7.058725806451613,FALSE,FALSE,0
NO,2004,7.083964516129033,7.058725806451613,FALSE,FALSE,0
NO,2005,3.225133333333334,6.0380609195402295,FALSE,FALSE,1
NO,2006,3.225133333333334,6.0380609195402295,FALSE,FALSE,0
NO,2007,3.225133333333334,6.0380609195402295,FALSE,FALSE,0
NO,2008,3.225133333333334,6.0380609195402295,FALSE,FALSE,0
NO,2009,3.3065441860465117,6.343767441860466,FALSE,FALSE,1
NO,2010,3.3065441860465117,6.343767441860466,FALSE,FALSE,0
NO,2011,3.3065441860465117,6.343767441860466,FALSE,FALSE,0
NO,2012,3.3065441860465117,6.343767441860466,FALSE,FALSE,0
NO,2013,8.223333766233766,8.231249350649351,FALSE,FALSE,1
NO,2014,8.223333766233766,8.231249350649351,FALSE,FALSE,0
NO,2015,8.223333766233766,8.231249350649351,FALSE,FALSE,0
NO,2016,8.223333766233766,8.231249350649351,FALSE,FALSE,0
NO,2017,8.221937500000001,8.23675,FALSE,FALSE,1
NO,2018,7.91441375,7.820735000000001,FALSE,FALSE,0
NO,2019,7.726885227272728,7.391604545454545,FALSE,FALSE,0
NO,2020,7.269826229508197,7.954888524590164,FALSE,FALSE,0
NO,2021,3.844352631578947,5.307136842105263,FALSE,FALSE,1
NO,2022,3.844352631578947,5.307136842105263,FALSE,FALSE,0
NO,2023,3.844352631578947,5.307136842105263,FALSE,FALSE,0
GB,1995,7.426100000000001,2.3243,FALSE,FALSE,0
GB,1996,7.426100000000001,2.3243,FALSE,FALSE,0
GB,1997,4.3562,6.9923,FALSE,FALSE,1
GB,1998,4.3562,6.9923,FALSE,FALSE,0
GB,1999,4.3562,6.9923,FALSE,FALSE,0
GB,2000,4.3562,6.9923,FALSE,FALSE,0
GB,2001,4.3562,6.9923,FALSE,FALSE,1
GB,2002,4.3562,6.9923,FALSE,FALSE,0
GB,2003,4.3562,6.9923,FALSE,FALSE,0
GB,2004,4.3562,6.9923,FALSE,FALSE,0
GB,2005,4.3562,6.9923,FALSE,FALSE,1
GB,2006,4.3562,6.9923,FALSE,FALSE,0
GB,2007,4.3562,6.9923,FALSE,FALSE,0
GB,2008,4.3562,6.9923,FALSE,FALSE,0
GB,2009,4.3562,6.9923,FALSE,FALSE,0
GB,2010,6.934615934065933,3.404606593406594,FALSE,FALSE,1
GB,2011,6.934615934065933,3.404606593406594,FALSE,FALSE,0
GB,2012,6.934615934065933,3.404606593406594,FALSE,FALSE,0
GB,2013,6.934615934065933,3.404606593406594,FALSE,FALSE,0
GB,2014,6.934615934065933,3.404606593406594,FALSE,FALSE,0
GB,2015,7.4261,2.3243,FALSE,FALSE,1
GB,2016,7.4261,2.3243,FALSE,FALSE,0
GB,2017,7.4261,2.3243,FALSE,FALSE,1
GB,2018,7.4261,2.3243,FALSE,FALSE,0
GB,2019,7.4261,2.3243,FALSE,FALSE,1
GB,2020,7.4261,2.3243,FALSE,FALSE,0
GB,2021,7.4261,2.3243,FALSE,FALSE,0
GB,2022,7.4261,2.3243,FALSE,FALSE,0
GB,2023,7.4261,2.3243,FALSE,FALSE,0
